sandwichId,slot,epoch,bundle_id
0257a9fc45a1e94abd77506b6e4938ae1d7450653af49ffc4de0d5770d578968,424037447,981,d53ce259e47f93d8bc4d550149e9cccf674215e0090791f0786e62cf97468b6f
0269f79b01615b19a12c06e6aa84c2b6810792be9f71e09e635766292d29bf2f,425216517,984,015829f872cdb705ccfd865063940f3c4aeabdba65582c7de72e218574930afa
0286c260838d65cfdf281dc867accb46c161ef02cae69b5d656793f1d6847666,426475751,987,d40287926c14c36e2a57e5a900f2a717f25901d4eb1d9f92b3cfecbfb6167b52
0292f1f5af96936d84eac629ea13d404eae81ffc6d83c262061cceaf1f5b8633,420933043,974,646f8b458c8e3102e97191d5b0abf85d08f2ef1dffc8f5e8fcae580bc328b60b
029a2cc16f76cc344bc9b88c7d81a30d1a2ec020d79d89e01611b172df925314,426391703,987,d80c36f227895b4cfa3cf759a92930928472a5cfbe933365659d83e1af4c6589
029e869a46be588ff3c85c65a61990f23dd72eb2c4cbee09223bb593f6294c54,425182068,984,4dad14493f9cf79f21a62f32eec159c0c05c853484adf8eefdfe4b19bb0f80b3
02be5086bf1116ef6c84032c012288875692d32ab5a3a9e6b7ef5f96909b706d,425767702,985,8eefdec75cc112a637119f401f66764164802a50168dcc153a82ea0ee85df90a
02c8d3da071eae2eec1376c263372f2fa6fabb97c7b15f3bde6da66565d050b9,425737888,985,4c8de139fae7fbc865d6e9944c47a8e71d2aceb95c65c999e4c3a09427621603
02cc78d7b545487ad0938f7ff085ff4d89bbd9d591e85e50e061205a22f52e9f,425631516,985,7d3d8a15d2b3b55e2a14d5f3a3cb11b0c6643492b8b71c1c238423823e6c3604
02d8d478de952bf71656e9a560225eba718412e595a7451d96a8d4ac5128d361,426251335,986,b4b61afbb85d43c24cde0fa24bd594a72ed321b71f41a3b894160a1643cd75c9
02dc76af1463c94a68105c123fe3986fa6f065d993b33c96d36d9e4e78d09867,423701973,980,50e28f239ffa5e8ac82ef7e7f2bf5fc0c2c2b6c21854fa46987d35f519541797
02e2afedc91259a0b87e9dbcb1501d5d7a75283f2f82785bd16fab71fe90245e,422083997,977,3611d9836f3cb5eba1cbd70b0a9bec7543d80735b857a464a538e4375b90b489
02ecd7b6ace0de215a5ea6c29f7c0b0774e4be7d5344a02505dc0edd4834e57c,425904732,985,85a0f296c33bf75af8fc7b257de215e84f16cb224dd44a1b0b30c1f4d8a18008
02fde1fc7efe63fb740b983d5716359b815ffbcc62d330ca8bfeaf74df2abf81,425519629,984,2cc34ed0297426ca3b7da3a358e2b929bf0f3ec48542874f5624c1c7b576a707
0311f1c4ae020f96ffeb4e0846dd55092d986e3edff6225e6ea5e5e02d082a0a,424255340,982,2d617376505b98d59c4b1189b3d516586bc1c8be7a1e4416c07409c5159497db
031d11ff6b5abbeb10cd6635f0b1c2d60c9d7dcdcbea45690883d70a188e4b3f,426631263,987,ab045774c6e27cad7420d471a0bf3e4660ce5b914f3fe337ae06870e85454464
032bdb013e7ed9352648f14088143cdbf1b3b223803e5c5333c097df9d86574f,424998439,983,4fe78a6dfbc6aa974d4bb273745f7941432901c2e38802ca91773ad1ded917e8
03539ac064ac72970e893fca9dba5c0499170555a55adc8e50884ffb638dc056,423370523,980,3c2cf51ed64b19d89e136e372d3278adce2e17bc9dc393814ca4e0d8154186a6
03795cbc09c09f6b9afe66c305ed765c63af1347f1dcaab02aa8e10dde9f6bac,421238260,975,30574982fefc9d2ceb93af00bd07cf6db138d771734adbaf6d5ad70a3984ff9f
037b6a3a4a8bd574cdc4b3c3c80208d16c7bd41619027ee24f73f1cd94a3f5e4,422563755,978,a61b8f737cf2e6ab8cfa38866c9d252d9b358ea51df298587e9b40c5ea7b4dc9
038acb6281880430e384b2bdad04b84e0548c23a23dd7b7eef20323a9a0c3dac,427481830,989,b5d86e515548f5dc642f1190d153598deb8c4320e7bdc5041e9f73e81131bf44
039468238c21a98be3783af5390153f8a79305595dd695fd67838d38fe8564bb,423814552,981,e017d5bb911ee280c7fd80ae53b97fc62978e4317f58f7e93328111642c12352
03be75b3154277bd5df4a546f33b20870190c956ac2b71dff1179c17566f1f4c,426577242,987,91fed2a26d275729695f45e7a673cb902f02941f2490b0fc0729055fa068e9ca
03d4e75d2008a71081ab5fa36e986006e8abd10b4d3f1ff2b663a1cec0fb4a2a,426287166,986,a54354b5277f7346fe14bd81197e67cd4ffa3f0979064a6386eb77dc5d2e732c
03db49243fe5ce987510896b9b2619ab7c54f61567e32a43d327621d0955ff3f,421936524,976,ad7c7c0de234f65ebd8fa1e90c9c2fd248776b46932a1529f025d86f5e1c785f
03f5147dc735aaf0ac2ed8fdb5cb31b9354ca544fefb9a1ae75e27b3d2166c72,420928224,974,1b905d1ea7de3778955c0d200c660510d4e9e4c15e21f6abd597a38873cb08f8
03f6a8fe086902662686ebf81f474eaec73df5bc75b6a67665c5233a5ec24b6c,426257102,986,59437bf42b95c5226d05c65a7a4520565b822771e450d5320a7c90648d3b1911
0402083c49c221446a246f4d4a14091c11af982ec663cc5e6fd0aa3ce02aff14,426459362,987,5f83a71c157b3a4d8b962e2f0137eb7312799e1087540b372dd5acad681b600e
040b0a7329f59ba411df3d91f075b0189489cb8243dc6c438bda75facbb95a2c,426779310,987,29598b0b23035d1a45952b42ea99d51ec7481fdce14f57e240b77cd2b310e05e
041bf86b26bed582a301286bccc2e3eeec43505f94050a54fd693c1f7e5e5efb,424708953,983,5ec855be03f86b529d921daf00310c9a67ad5cde824748001f8dfe46c6eba5e5
041ef8d4250f359f85256455808d4b9b4aba069cf25a486bbdd5cb70e9cc9ef7,425854553,985,3e7bb29bd454b895e8ca48013cc8700460f6ef432e7ab78f50a1fc45a3b5fd34
042782c3ffd212012596bee7eb4a4f2e8bfca0b2059c40398bb3c9a8de828264,421632452,976,d84178a47329288325dc521502bfc3b0e459c97e47120c9050f685b178fb9754
04315f3eadc8c819a648fc7a6b0bb392cb312732cbb1658575b2ba4d971b2dcf,423985960,981,f103f1650b508bad0cb3fc5c3bbda3b2e38a42ae4e45ba5ee765d9f647f9b2cf
0440924b040214fc2d98e08d1602d30d86653521ba4bb47d1f1c269dde561db0,422453192,977,6e114a4220cdf3cb836cc8f12e793b4d7946a30be0311ef9a4e853f3dc3ab0cb
04787e0b8be3f34fa4b9574dd4f155990ff4ef94995129bab36c8d673f1a5bd9,424932836,983,60f3509aa1e44e4725f43d773dd320d819844b9b4b022f382553912680943352
04a763603f4fa28bd813451d58a73a332af86e121c2efaba19fc252d79aaa1d9,426171321,986,2a518b4e229dca54a00b9233e61b588082283636ed260aab9eef61aa1d0f8d77
04db2cecac3bd22c33a5de1592b13fa7170843bb440a860a542894d3a546b01e,423432633,980,cdb8476fb3c2547085a7f6d18c2b53cc175e76a954cfd57a5c4a5ec84090bca0
04dc5fc1aa63e6bff01c94d737551512c2a41985c79ffd4ca951c02f9592bc43,422825141,978,fae0dd72fdf616b1ecc8b5f051b811da2200f58661815356c56a8bb153027f60
04e7b408f602aec6676b93bf3393d90feb888fe43d88e9f3f49f22676a7a7fb3,427713527,990,e7f8d7b0d567f7c76e54752e525cedbbc6e763d1f7dff3dc7d49150761f4b66a
04efc2b3c7ef3110281e117d51d226c2f0809842b68a8442d9ea4927d36a0d85,427376555,989,850a6459270d71056345c059c85880a543dfb0b12ff869b0882ecb34e9f5cf95
04fbe578f7e8536b32c601f2527f971c51ba11c8aceb3e6c34040877cee33d7b,423933416,981,d2aa4bd555f26bbf9954caac5d87b7150332fad060b5f84ff091ad25bf2256e5
0500b6a2473cee84dad3604e928b5de79c18c78fcefc95968f1659aef8916f8a,426871970,988,044dd395854cf7837e52cf44dc8b8777f4e70132521241d1636369f10ed76b58
050180cd76095844026b0377e8527c989dcb10acee2e1e81d9985653a311948c,423000291,979,53b0903db434b1b37d546dd1f3422a5798a1f92377274c8c2dbfe8938bb36821
0513b016af999c3833057c876e6fc4d7df21860e374888b560504671694c701a,423974728,981,01c698277c9f81504bcc17b79942d751a3f370241c812d46f214571befd4df55
051e5ea0f02f0cc8a03ccd20d6cc9d5b848152ac80f85092f636b10f481ceb08,426667140,987,edd8211df0618f237b12decf1aa1810f1d56c4bd04f6bc0357d6527c0ead6e1f
05207504702b6d447ba02973d2b340b6ef5e7a5487b83684c44e27ab48c27495,421937932,976,05c8d3c090d15cda821fc20bf2e71cebd693dcdf40ea797693636938c57bf588
0526cfbec21b2f06eb26ddd943973cc68fec91b1583cfbea1082ad9f45ba00f8,426265559,986,77c17d31dc5102e91313eb0860748a9d848f2c84b242a93873c3a037c88c809d
055aceaf840abbf57f5eeb59b8b7ced4905099a2b5f173060e046fe2dc0fc431,422787036,978,ca832442685721fc92f2cafc1237e0afbe21f6e52a303cffdb2c8dd12a31d626
0564b442de1cda802e5bca9b74c87fa87fd94d7a62123d08aeeebfbc8a0b7a99,420789890,974,895ef3b10bc2c3fe352be9f5a044b9f4afee330341fef9eae328616f1d793b03
056c61d187c3ca6c8e248493c7d54191b2ddb01f780d42a8a102f09c18aa2bd1,427033527,988,6470f4e292ec6e73b5d3b71c4dd3b6caffc7f208debafb84f0924839324c7b43
0590039f08a825ee25c8cc2023ef4d9ff7f448fe63328a1104654af067faae03,426354737,986,bce17c34c20d91d083c5ee650e5766cb4d52bd4cbd1d87dbc117274c461ce461
0594ba8cce8b64903ce721ad12577ea09ec5fd33050beccdf591122af850d2c0,426317603,986,4454522c8f35ba9681e94b9e0bc5c0f9d8006a46e3aa958ec00f7a36f63f2a9e
05c29d9bc36be7bca72bf7b97329f3bb955d28dd2cc07c2006372c7fd2ebf79f,425992665,986,85fcc7c6484b251f3b1fc07984352436daae2f81e1d01467495fceca5cae0e3b
05ce435df52aa7a0d69bc457c981d6218382d4d63f971ec3a65ad443d4cdc017,426202290,986,81edee87aa0879562eff7a512300c6c53265cf1f164688040fd88a91508cea78
05d0463687ddc9a6515790c59c0e7e801acbfe295843f67677bf2471eafe9c19,423312227,979,4c2df26558f3fa712d47167fc687b372efa3e6c5b609cc8484b9c01e0c960bd5
05e6732af9eef90a6a9f1e5ce768034a316f1d83fbfbe37272cc927b09d38ebc,425255503,984,05c5e6006b2a2ecab27cd534105f1dc47f98af9843980e2c0445ab0fafb06c40
05fb09ba656a774bbe1b920916915c534a5e88f6274febe24cf906645dc8b657,425485714,984,2c6b704ccf7e2272679860d8c479c1154cfb3e2e13db7f6c272010f64d87f85a
05fc95e65ee6857f72c61c6eb6426a5618a3424c5f6402337213612d41418459,423578112,980,4ab0ce5b8b5ba0727ce0aaaf803011b19ca52072745c3eefbce47809d69108f2
05febd48005757a93424dfa1eccc4f7402a1b7026c2410af9942c127c93d75a2,425718909,985,d4b8bf785c674d39bcf4500058dd8ca7195407e4422a96600f3b17f99be6cebe
0600e3cc49d041bf7b24bde662eb80181f1cce2fefe741f261dbbab4afc13712,426131596,986,5d7c3b92709a478e775b8f0a7cb5022e052e8b5ec1954103e8d0f37509d5f105
06069d97bce0df07b94feb9305aadc911eb99fff9e27af3c84f6baf223ae561a,423111177,979,8922d5fb5fd4e50e210f2c41180f85a2f016ab2e2c2942c5d0940173307068e4
060707560bf0400ef31a657cf7905c83025dc151034972c8aadd015edf6ffeda,423190183,979,5684f599b1df6212535bef9ad8d336c8e77383bb4170753f2af924c7fa3ac3f0
061872042f0d21a2c4e6041a7de70f1bf6489054cc8f12eb53abf990c59cceee,425443853,984,2cffedcb1a1c1d9871582ba4e8693093f2f05192d561a1dfe15f41d3469f6dff
0624171ecd8a8f3beecce58a667603559bffe3fb4cd738cf7e79fee19de58a48,421594916,975,4e0ef620ffaeef4897c30c882fe746a6506439b20a78e5adfebb9517554af559
06248499b7286c27347dbe69cec4680fffc08a8806bf70b773c1aabf9a213749,426238529,986,d02c3ac7be6e4f952dfdef516afe33bda01a1387b03d306e8915b4bbda90770e
063698706c8b31c44d163ca427554f9d05da719278dcb26ad3d79278fa098bec,424667181,983,dcaf4041f5581217e7a673c8b6f2bea00e93a45f6fd0a2326769cafb30f72c1d
0640eaffe30caa51c90c797675fe6417099d244120a46f20323964f6c2fc8ade,422434401,977,c6179948e318e84fbe5d2268646f633941059de64f7ff283a95e7a4bbf076ae4
0644bf144b9bdc24121581fb2352fb014a759eb30593733c5a3584df2327b711,423903866,981,240ea581d695863891c9bfd3ed8e4cd66cd39e39ffaf0d7ecc1018e347b67f28
0645be7b6b4c89c084ae54bcedefad8a0b7fa808efebf92684f1e6b62db744d9,422869887,978,9a73070f8cc9815cd8c3958921a4728be88054191004cc88a0106ab2c0e228e3
0653d6b85f35c96513f0934c3f8372f3f9d919cf61a1b42adc964d6be824d973,420931890,974,cec236dec0ac589010a846986759cdb39a65d5311877c42e8439a56b7d37f8ba
06621297e5968a9a1093305b5804a1c6a6c4fded9b11721fb813c0caae2c43e7,423774031,980,46c94ba201e9e32ab866d3ac4ae06da216dce24bd850246bd2515e9df90974ef
0684b0645e27b091e0c17ff72ac4d7d5e36b1283e8cfd0b26c8a348d494bc670,427198722,988,2d83a53b103f43cc6c34b044728a469750bc0644075c371c70d4de73ce23c06a
069a17eb439f079e28ab3531b8a183553846f930a1eb0d5ad69684d54a011afa,423746906,980,17dda025eef296ec3db5cea2c4f0f59957d0f37d63f96ef1422efa0a11b9b04c
06a1bb906a2d1fe57fa72732c0f7209a292ec3ec017decf7438b196a373f2aee,425843720,985,62d54dad833dac1a123d5d3d0237a2062492179d3c0d8320c0167f904bbe9634
06aaabd062e9cb7b6c3ad56e7efadeba04da386a590e58433f9132517548573c,423617346,980,5572c114a7ad3e6160dffa99a892d66586ad26bb423c17c685d522eba48be4f4
06dd66aa61ba65b3388877cfedd5d1b0c642baa7d8f8d8b8918f520e0a6b0f15,425231593,984,d10872208ad94478f5bca81e5246160e70169f78a0b575ff9e3d4f323d3f8a98
06f89dfee9c524965cd764707609f0fd46d72b816912b87de31128ad78371bd5,421885091,976,6708ca03865f0b9e9431db353c824847c99e43416d7bb280c33361b0d5e43152
06fc5deb83e64a317d57641a4503586670fe9d011bdb9249a9aa868efcace91d,426777416,987,5590a9e6ec2e7ec578773727488fa4548621e48a2ddd43e27d5aac29546c809f
070c56462a70971c19fe50464d6cfec5690a36704d21ee55b427931c24382ba0,425404599,984,99b13faf4978f62747367046a6e83fdd0cb7b99b88fcc09016e7dd7cec34aa53
0716d5b8d83ccf42aa9af8cc43a41135ec895233aa803c3a35c3d67b3793fc76,422445855,977,ed5eb0a5ef907762c00b507ce33078efdc17398b8f9370a57344e951e2bb7d31
0718ea8507d70a8f5a8e0f823445b25d8e9e9bb776c6d3f456b93dee363acac2,426229229,986,0617300b1fec41b541c055a11f0410abb39a8839ea3b8fb531dae724b7fe9626
0721dc54b9c0ac0bbbd9af08a90395480d41014b5975f6ca1c42ecb54ed6bbb7,427481486,989,e587e23c2f728f80d77446e02e73446241abbcbc087665d4e940e6e017ea6c0f
07464a8a5becd303397c7fe3c579071daf67600b3e217d26230b487f333559f8,422923239,978,2f50cf457d67cf9b670a5851a5f34f97eefa4e4e9dcdd3c3d44a9dcbd010b259
074b2bb5b4b8d420b4ee7c0f15892a18110a6ccc86ac30545d6e9ba2348135ce,422791492,978,c1af66871930a69b25eb6ac6f5e573acc775d66390ba46791b67e911e89d7b8a
076dc0fc373ec88dcd96998888099957cb38a7eac3e8bf5c6f7665c1cbe23232,427196091,988,f5286a8a33e1de5414f7cf669f8112d2eb5918706ef7c6639d00c298fa1edcc4
077322e161484346344c10960aacf235d8b209053fd600b65c8d9a4da39b990c,421747397,976,f69c1d288a4eb6afb06a9539b4283807e826e320ec386d56485fa9fe3a0ae3e7
077a49d86589c9e1a81bc4b62782a067862072d8341e6ee8faf8dacb182d3b3b,425375056,984,58208c71790efbaab5a6147c5403233ac7291f726504bde38465de8f6efadc98
077e235cd7dca7aba7f2ecc9caaa8c80ad2c76bf78fb4bb49f59a9f1db109637,427440790,989,0c79990f5a90bc66258b3e3b71a7df2cb55af0d5bfded069b72cc50505619638
0782eb5680fe43b07f70c972127e81cfc29cd9f8542bc45fe33095bfc79838ad,421399807,975,cc6c2f887736e601a5141d7efce1aec88614238e2f8ae9abd60a375ccb6f1abc
0789d3ad0edcc0669ba6596ad3eab269f336f2e84205c9e60fd386a64214eb82,426804550,987,dd0e1be1e4d10fd701c1bee2cf8e251d55d84ceb1ee20fcd236adcddc6cfa771
078c7608aac6d77e795679dc6ed707b9f338f9ed1870964ec17b928a6dea8496,426464874,987,6055d255787e6f9c578b8c41f824f39a9fde5fc393359ec0bf1c20bd0396e682
078d9160b1ab7fe9fbe87543224691457011c99c32583b733d008cbe630b2fcb,426305395,986,7c46d52913b8490d20565469d9b40fd843fc2f64eb0b04079fd048d0c804f314
078fd378478c19de5da5180fb10648424558e90ef4ce8a8328e8e01577a31dba,425977757,986,f8fefadb024a668d63d1cae358ee25e8430ac265c261e44e2e07fe13fe3dc2d9
079b9e15fba24c24bada983472d64525744f8538a37621d37ad615cc7cc5f640,424778300,983,6052df8b3c81fbfd526ff272b6936dce902567ca922d956b8d458f7518072970
079ed329da1a71c7825cce04d1581311725dd7907d12a5afee207d9eed872156,423792785,981,334f65d2515f64a3b5a5c040dca1dac2bb04bffb1b2d6054aecddefa5321db3f
07a0495305bc89793b89d8ac107a2acd190ddad99f50e2514de8da12024b3037,421568248,975,cf0561ce22fbdc5327fe7e8464136072068f5d94f565fd126a2fca06db82aadd
07a8227b7648d68b20ec5f8204ea905b2f270c37baee86ec9a5728c2c652934b,423787300,980,43e24c3d396c1c98e0fae59e1094153ecf4151ee64fbc7931c66d1d8c5d0c0d2
07d4645c385a8e9321041b6c6f68a17a9a5568fcc831bdc39e962a16d1f78b7d,423704796,980,7e9123de880d7eff66e74784e5f7a0d3b6ce91442c5981106f9ef180ee8c6290
07e269bbb7d8b111215f455974b9cc9927599e53975e6ec417d63976fdbbe17a,423795863,981,158f178c9f97e281bb2a5a7f6ebd1a152406b1d83127662b09fec165732567ba
07ef24dba2b878fc696aa67d62a01bda5316cb4ddf1a6b9d88513ea32594796d,424678789,983,e36cef340fe687d4fa5f9a5d2f47031c9520f5d9830ea1e245e95b1159149781
07f1492f55596f2d02731d74cb1ec40fc68b7dc469ea55de57855fb654569ff7,421685891,976,c38cb77b3780f5bdb83b3cdde6cf30e1b52a571f8b454b6855ebbd0bea8ff196
07f8084de3fc3c72fc575fa9d1783e1f67d0bbf476e98b5f4e01c0725712d1f0,424432074,982,6391ae38c668f534bb39bc8042aa1062d6fbf38ecf49c36c79d01d004db16263
07fde92986b37595c0e9fa56141f12a782328b3fe594ca2521b3b800abaf7c9d,423161332,979,7543d8a57ecbbe3de09a987e02cb7bec6b747735a90e43c507029bbf9a221192
08217b77f78bd40e315b80b8a26799040baacfd79ecb053fa3e2ba586f43baca,427195706,988,dbe246c1a983127f4ac1b5b1d1431d80aa9f9ba7feb9b822f7aae9911f0bc8ee
08227f368effdc464b142f6892bb0a2e0bf7255cf72dbe736267f4dd426dcdc1,422819975,978,8cbafae79d7e0c2c5bc05741229ce46e7171a47c12f5749ce7e94567ff5df8d1
0822bccf6879565db05c78fffb3e844b8fb53064700bdeebc0a3d62251904aad,420930759,974,750b39a0ddf0d7598ab0508ebe2f0fc20a28345e3cbba688006f51a50d8a41d8
086646b4f2fbc63fa38af5ea7d5d747f732b479fc626a561e8ab7d63095852d6,423429179,980,8e9cea0798a2c475ff6eb840a54d0091d9f5e0ea02bb0638808e2f9d562f06b3
08687e4ecf5aa67cbc847d6cb504f312c4889f7e019a1e8a030781ae746fe254,425734252,985,cb1460a4a55d8191fe1113ecd8b39e0402f0127780166e3ff537300fc3e022e3
086d717fa688033098fd4639cc274b770ff0d7e0f2b4f31364a965a22272f9fe,425991860,986,c5ccb1fc8b023d60acda503e6229ce0c07e487d04341ad49b6c6b6b23cc3cadf
089ab0ba186dd3f8f2f3eb72908dac44e1cbd80e7c79ae25edf4295432877ab2,426020433,986,c05c246d105ed6bdbf54f8f80ff7846aa1c53839c291d707c58861368fe30b53
089bb7166acf217dd522236ddfcf028628e1018f290ca238a6200fe3e0da4040,423022993,979,22fad1c4cb9eb0366aeea771085a302a39a4b487279d97baf3a89b929d67286e
08ac166be6cf3bb67cf1261690200a146a5ddfcd744651b6b71cb9fc0eb67017,427077532,988,def622bc871077c4702e85bae9b4e1aa100ebfd02525e54c680c47668616624e
08ad0aea747c65fddeb06a4a7efaa0ea61888a071d9f5890250e3c4329dd12da,422722183,978,bf7fc12f2ad367ce615f9a4941c830a475f5a282ff256dfc8866272359ced713
08afcedc7dac68a5d8e28809e0190ba32811b477da40d9174a8db9fad883ec6b,424853543,983,95218c8e422a4b0eb6ba232adcbc69b4ee5c094b2bf1bb16d56c8de086353d87
08b36a696ad4f60daf755ea6aa61d8c5a923bc33f377f0d8a525d5750cbbb5e7,425299034,984,344890b99e987b6161d506139e4f91c537068e4ff1f1563216fdf0bb6f74e6c3
08d2ac913f09893f5f4b1293108ffaede17500034294bff0dc6498acf32d2314,426565341,987,bb03312b2b7e9e6970b80ad43b97c54fa241691d6e6c0bcd6a82c147bda2913b
08ef32b2d589987211137505eb3821215fe83e4f1d8b75ecba89b73303f63671,426031665,986,520bbb87165468a8e04cfa40d12589936e4da6c34f45aa679cc366a0b8e96b50
